Time,ColorTemp, Lux, R, G, B, C
1608199504,5894,1372,2850,3018,3369,9851
1608199525,5894,1372,2850,3018,3369,9851
1608199546,5894,1372,2850,3018,3369,9851
1608199567,5894,1372,2850,3018,3369,9850
1608199587,5896,1372,2849,3018,3369,9850
1608199608,5896,1372,2849,3018,3369,9850
1608199629,5896,1372,2849,3018,3369,9849
1608199649,5896,1372,2849,3018,3369,9849
1608199670,5896,1373,2848,3018,3368,9848
1608199691,5896,1373,2848,3018,3368,9848
1608199711,5896,1373,2848,3018,3368,9847
1608199732,5896,1373,2848,3018,3368,9848
1608199753,5896,1373,2848,3018,3368,9847
1608199774,5898,1374,2847,3018,3368,9847
1608199794,5898,1372,2847,3017,3368,9846
1608199815,5898,1372,2847,3017,3368,9846
1608199836,5898,1373,2846,3017,3367,9843
1608199856,5898,1372,2846,3016,3367,9843
1608199877,5898,1373,2845,3016,3366,9842
1608199898,5898,1373,2845,3016,3366,9841
1608199919,5898,1373,2845,3016,3366,9841
1608199939,5898,1373,2845,3016,3366,9841
1608199960,5900,1373,2844,3016,3366,9840
1608199981,5900,1373,2844,3016,3366,9840
1608200001,5898,1374,2844,3016,3365,9839
1608200022,5898,1374,2844,3016,3365,9839
1608200043,5900,1373,2844,3016,3366,9840
1608200063,5900,1373,2844,3016,3366,9839
1608200084,5900,1374,2843,3016,3365,9839
1608200105,5900,1374,2843,3016,3365,9837
1608200126,5900,1374,2843,3016,3365,9838
1608200146,5900,1373,2842,3015,3364,9836
1608200167,5900,1373,2842,3015,3364,9836
1608200188,5902,1373,2842,3015,3365,9836
1608200208,5900,1373,2842,3015,3364,9835
1608200229,5902,1374,2841,3015,3364,9835
1608200250,5902,1374,2841,3015,3364,9835
1608200270,5902,1374,2841,3015,3364,9834
1608200291,5902,1374,2841,3015,3364,9834
1608200312,5902,1374,2841,3015,3364,9834
1608200333,5902,1374,2841,3015,3364,9833
1608200353,5902,1373,2840,3014,3363,9832
1608200374,5902,1373,2840,3014,3363,9832
1608200395,5902,1373,2840,3014,3363,9831
1608200415,5904,1374,2839,3014,3363,9831
1608200436,5904,1374,2839,3014,3363,9830
1608200457,5904,1374,2839,3014,3363,9830
1608200478,5904,1375,2838,3014,3362,9829
1608200498,5904,1375,2838,3014,3362,9829
1608200519,5906,1373,2837,3013,3362,9827
1608200540,5904,1374,2837,3013,3361,9826
1608200560,5904,1374,2837,3013,3361,9826
1608200581,5904,1374,2837,3013,3361,9825
1608200602,5904,1374,2836,3012,3360,9823
1608200622,5906,1373,2836,3012,3361,9824
1608200643,5906,1374,2835,3012,3360,9822
1608200664,5906,1374,2835,3012,3360,9821
1608200685,5906,1372,2835,3011,3360,9821
1608200705,5906,1374,2835,3012,3360,9821
1608200726,5906,1373,2834,3011,3359,9819
1608200747,5906,1373,2834,3011,3359,9820
1608200767,5906,1373,2834,3011,3359,9819
1608200788,5908,1374,2833,3011,3359,9818
1608200809,5908,1374,2833,3011,3359,9817
1608200829,5908,1374,2833,3011,3359,9816
1608200850,5908,1375,2832,3011,3358,9816
1608200871,5908,1375,2832,3011,3358,9816
1608200892,5908,1373,2832,3010,3358,9815
1608200912,5908,1375,2832,3011,3358,9816
1608200933,5908,1373,2832,3010,3358,9814
1608200954,5910,1374,2831,3010,3358,9814
1608200974,5910,1374,2831,3010,3358,9815
1608200995,5910,1374,2831,3010,3358,9814
1608201016,5908,1374,2831,3010,3357,9813
1608201037,5910,1375,2830,3010,3357,9813
1608201057,5910,1375,2830,3010,3357,9812
1608201078,5910,1375,2830,3010,3357,9812
1608201099,5910,1375,2830,3010,3357,9812
1608201119,5910,1375,2830,3010,3357,9812
1608201140,5910,1375,2830,3010,3357,9812
1608201161,5910,1375,2830,3010,3357,9812
1608201181,5912,1375,2829,3010,3357,9811
1608201202,5912,1373,2829,3009,3357,9810
1608201223,5912,1375,2829,3010,3357,9811
1608201244,5912,1373,2829,3009,3357,9810
1608201264,5912,1374,2828,3009,3356,9810
1608201285,5912,1374,2828,3009,3356,9809
1608201306,5912,1374,2828,3009,3356,9810
1608201326,5912,1374,2828,3009,3356,9810
1608201347,5912,1374,2828,3009,3356,9809
1608201368,5913,1375,2827,3009,3356,9808
1608201388,5913,1375,2827,3009,3356,9808
1608201409,5913,1375,2827,3009,3356,9808
1608201430,5913,1375,2827,3009,3356,9807
1608201451,5915,1375,2826,3009,3356,9806
1608201471,5915,1375,2826,3009,3356,9807
1608201492,5915,1375,2826,3009,3356,9807
1608201513,5915,1375,2826,3009,3356,9807
1608201533,5915,1375,2826,3009,3356,9806
1608201554,5915,1375,2826,3009,3356,9806
1608201575,5915,1375,2825,3008,3355,9806
1608201595,5915,1375,2825,3008,3355,9805
1608201616,5915,1376,2825,3009,3355,9805
1608201637,5915,1375,2825,3008,3355,9805
1608201658,5915,1376,2825,3009,3355,9805
1608201678,5915,1376,2825,3009,3355,9805
1608201699,5915,1376,2825,3009,3355,9805
1608201720,5917,1375,2824,3008,3355,9804
1608201740,5917,1375,2824,3008,3355,9804
1608201761,5917,1375,2824,3008,3355,9803
1608201782,5917,1375,2824,3008,3355,9803
1608201803,5919,1375,2823,3008,3355,9803
1608201823,5919,1375,2823,3008,3355,9803
1608201844,5919,1375,2823,3008,3355,9803
1608201865,5919,1375,2823,3008,3355,9803
1608201885,5919,1375,2823,3008,3355,9802
1608201906,5920,1375,2822,3008,3355,9802
1608201927,5919,1375,2823,3008,3355,9802
1608201947,5919,1377,2823,3009,3355,9802
1608201968,5920,1375,2822,3008,3355,9802
1608201989,5920,1375,2822,3008,3355,9801
1608202010,5920,1375,2822,3008,3355,9802
1608202030,5920,1377,2821,3008,3354,9801
1608202051,5920,1377,2821,3008,3354,9800
1608202072,5920,1377,2821,3008,3354,9800
1608202092,5920,1377,2821,3008,3354,9800
1608202113,5920,1377,2821,3008,3354,9800
1608202134,5920,1377,2821,3008,3354,9800
1608202154,5922,1377,2820,3008,3354,9800
1608202175,5922,1377,2820,3008,3354,9800
1608202196,5922,1377,2820,3008,3354,9799
1608202217,5922,1377,2820,3008,3354,9800
1608202237,5922,1377,2820,3008,3354,9800
1608202258,5922,1377,2820,3008,3354,9800
1608202279,5922,1377,2820,3008,3354,9799
1608202299,5924,1377,2819,3008,3354,9799
1608202320,5924,1377,2819,3008,3354,9799
1608202341,5924,1377,2819,3008,3354,9799
1608202362,5924,1377,2819,3008,3354,9799
1608202382,5924,1379,2819,3009,3354,9800
1608202403,5924,1377,2819,3008,3354,9799
1608202424,5924,1377,2819,3008,3354,9799
1608202444,5925,1378,2818,3008,3354,9799
1608202465,5925,1378,2818,3008,3354,9798
1608202486,5925,1378,2818,3008,3354,9798
1608202506,5925,1378,2818,3008,3354,9798
1608202527,5925,1378,2818,3008,3354,9798
1608202548,5925,1378,2818,3008,3354,9797
1608202569,5925,1378,2818,3008,3354,9798
1608202589,5927,1378,2817,3008,3354,9797
1608202610,5927,1378,2817,3008,3354,9797
1608202631,5927,1378,2817,3008,3354,9797
1608202651,5927,1378,2817,3008,3354,9796
1608202672,5927,1378,2817,3008,3354,9796
1608202693,5928,1378,2816,3008,3354,9796
1608202713,5928,1378,2816,3008,3354,9796
1608202734,5928,1378,2816,3008,3354,9796
1608202755,5928,1378,2816,3008,3354,9797
1608202776,5928,1378,2816,3008,3354,9796
1608202796,5928,1378,2816,3008,3354,9796
1608202817,5928,1378,2816,3008,3354,9796
1608202838,5930,1378,2815,3008,3354,9795
1608202858,5930,1378,2815,3008,3354,9795
1608202879,5930,1378,2815,3008,3354,9795
1608202900,5930,1378,2815,3008,3354,9796
1608202921,5930,1378,2815,3008,3354,9795
1608202941,5930,1378,2815,3008,3354,9795
1608202962,5930,1378,2815,3008,3354,9796
1608202983,5932,1379,2814,3008,3354,9795
1608203003,5930,1380,2814,3008,3353,9794
1608203024,5930,1380,2814,3008,3353,9793
1608203045,5932,1379,2814,3008,3354,9794
1608203065,5932,1379,2814,3008,3354,9794
1608203086,5930,1380,2814,3008,3353,9794
1608203107,5932,1380,2813,3008,3353,9793
1608203128,5933,1379,2813,3008,3354,9794
1608203148,5933,1379,2813,3008,3354,9794
1608203169,5932,1380,2813,3008,3353,9793
1608203190,5932,1380,2813,3008,3353,9793
1608203210,5933,1379,2813,3008,3354,9793
1608203231,5934,1380,2812,3008,3353,9793
1608203252,5933,1379,2813,3008,3354,9793
1608203272,5933,1381,2813,3009,3354,9794
1608203293,5935,1379,2812,3008,3354,9793
1608203314,5935,1379,2812,3008,3354,9793
1608203335,5935,1379,2812,3008,3354,9793
1608203355,5935,1379,2812,3008,3354,9793
1608203376,5935,1381,2812,3009,3354,9794
1608203397,5935,1381,2812,3009,3354,9793
1608203417,5935,1381,2812,3009,3354,9794
1608203438,5935,1381,2812,3009,3354,9794
1608203459,5935,1381,2812,3009,3354,9794
1608203480,5936,1381,2811,3009,3354,9794
1608203500,5936,1381,2811,3009,3354,9794
1608203521,5936,1381,2811,3009,3354,9794
1608203542,5936,1381,2811,3009,3354,9793
1608203562,5936,1381,2811,3009,3354,9794
1608203583,5936,1381,2811,3009,3354,9795
1608203604,5936,1381,2811,3009,3354,9794
1608203624,5938,1382,2810,3009,3354,9793
1608203645,5938,1382,2810,3009,3354,9793
1608203666,5938,1382,2810,3009,3354,9792
1608203687,5938,1382,2810,3009,3354,9792
1608203707,5938,1382,2810,3009,3354,9792
1608203728,5940,1382,2809,3009,3354,9792
1608203749,5940,1382,2809,3009,3354,9792
1608203769,5938,1382,2810,3009,3354,9792
1608203790,5940,1382,2809,3009,3354,9793
1608203811,5940,1382,2809,3009,3354,9792
1608203831,5940,1382,2809,3009,3354,9792
1608203852,5940,1382,2809,3009,3354,9793
1608203873,5940,1382,2809,3009,3354,9791
1608203894,5940,1382,2809,3009,3354,9792
1608203914,5941,1382,2808,3009,3354,9792
1608203935,5941,1382,2808,3009,3354,9792
1608203956,5941,1382,2808,3009,3354,9793
1608203976,5941,1382,2808,3009,3354,9792
1608203997,5941,1382,2808,3009,3354,9792
1608204018,5941,1382,2808,3009,3354,9792
1608204039,5941,1382,2808,3009,3354,9791
1608204059,5943,1383,2807,3009,3354,9790
1608204080,5943,1383,2807,3009,3354,9791
1608204101,5943,1383,2807,3009,3354,9792
1608204121,5943,1383,2807,3009,3354,9791
1608204142,5943,1383,2807,3009,3354,9791
1608204163,5943,1383,2807,3009,3354,9791
1608204183,5943,1383,2807,3009,3354,9791
1608204204,5943,1383,2807,3009,3354,9791
1608204225,5945,1383,2806,3009,3354,9790
1608204246,5945,1383,2806,3009,3354,9790
1608204266,5945,1383,2806,3009,3354,9790
1608204287,5945,1383,2806,3009,3354,9791
1608204308,5945,1383,2806,3009,3354,9790
1608204328,5945,1385,2806,3010,3354,9791
1608204349,5945,1383,2806,3009,3354,9790
1608204370,5946,1383,2805,3009,3354,9790
1608204391,5946,1383,2805,3009,3354,9790
1608204411,5946,1385,2805,3010,3354,9790
1608204432,5946,1385,2805,3010,3354,9790
1608204453,5948,1384,2805,3010,3355,9791
1608204473,5948,1384,2805,3010,3355,9791
1608204494,5946,1385,2805,3010,3354,9790
1608204515,5946,1385,2805,3010,3354,9790
1608204535,5946,1385,2805,3010,3354,9790
1608204556,5948,1385,2804,3010,3354,9790
1608204577,5949,1384,2804,3010,3355,9790
1608204598,5949,1384,2804,3010,3355,9791
1608204618,5949,1384,2804,3010,3355,9790
1608204639,5949,1384,2804,3010,3355,9791
1608204660,5949,1384,2804,3010,3355,9790
1608204680,5948,1385,2804,3010,3354,9790
1608204701,5949,1386,2803,3010,3354,9789
1608204722,5949,1386,2803,3010,3354,9789
1608204742,5949,1386,2803,3010,3354,9789
1608204763,5951,1385,2803,3010,3355,9790
1608204784,5949,1386,2803,3010,3354,9789
1608204805,5949,1386,2803,3010,3354,9789
1608204825,5951,1386,2802,3010,3354,9788
1608204846,5951,1385,2803,3010,3355,9789
1608204867,5951,1385,2803,3010,3355,9789
1608204887,5952,1385,2802,3010,3355,9788
1608204908,5951,1386,2802,3010,3354,9788
1608204929,5952,1385,2802,3010,3355,9790
1608204949,5952,1385,2802,3010,3355,9789
1608204970,5952,1385,2802,3010,3355,9789
1608204991,5952,1385,2802,3010,3355,9789
1608205012,5952,1385,2802,3010,3355,9789
1608205032,5952,1387,2802,3011,3355,9790
1608205053,5954,1385,2801,3010,3355,9788
1608205074,5952,1385,2802,3010,3355,9789
1608205094,5954,1385,2801,3010,3355,9789
1608205115,5954,1385,2801,3010,3355,9789
1608205136,5954,1385,2801,3010,3355,9789
1608205157,5954,1387,2801,3011,3355,9789
1608205177,5954,1387,2801,3011,3355,9789
1608205198,5954,1387,2801,3011,3355,9789
1608205219,5954,1387,2801,3011,3355,9789
1608205239,5954,1387,2801,3011,3355,9789
1608205260,5956,1387,2800,3011,3355,9789
1608205281,5956,1387,2800,3011,3355,9789
1608205301,5956,1387,2800,3011,3355,9789
1608205322,5956,1387,2800,3011,3355,9788
1608205343,5956,1387,2800,3011,3355,9789
1608205364,5956,1387,2800,3011,3355,9789
1608205384,5956,1387,2800,3011,3355,9789
1608205405,5956,1387,2800,3011,3355,9789
1608205426,5956,1387,2800,3011,3355,9789
1608205446,5957,1388,2799,3011,3355,9789
1608205467,5959,1387,2799,3011,3356,9789
1608205488,5959,1387,2799,3011,3356,9790
1608205508,5959,1387,2799,3011,3356,9789
1608205529,5959,1387,2799,3011,3356,9789
1608205550,5959,1387,2799,3011,3356,9790
1608205571,5959,1389,2799,3012,3356,9790
1608205591,5959,1387,2799,3011,3356,9789
1608205612,5959,1389,2799,3012,3356,9790
1608205633,5960,1387,2798,3011,3356,9789
1608205653,5960,1387,2798,3011,3356,9788
1608205674,5960,1389,2798,3012,3356,9789
1608205695,5959,1388,2798,3011,3355,9788
1608205716,5962,1388,2797,3011,3356,9788
1608205736,5960,1387,2798,3011,3356,9788
1608205757,5960,1387,2798,3011,3356,9788
1608205778,5962,1389,2797,3012,3356,9788
1608205798,5962,1389,2797,3012,3356,9788
1608205819,5962,1389,2797,3012,3356,9788
1608205840,5962,1388,2797,3011,3356,9788
1608205860,5962,1389,2797,3012,3356,9788
1608205881,5962,1389,2797,3012,3356,9788
1608205902,5962,1389,2797,3012,3356,9789
1608205923,5962,1389,2797,3012,3356,9788
1608205943,5962,1389,2797,3012,3356,9789
1608205964,5962,1389,2797,3012,3356,9789
1608205985,5962,1389,2797,3012,3356,9789
1608206005,5964,1390,2796,3012,3356,9789
1608206026,5964,1390,2796,3012,3356,9788
1608206047,5964,1390,2796,3012,3356,9788
1608206067,5964,1390,2796,3012,3356,9788
1608206088,5964,1390,2796,3012,3356,9789
1608206109,5964,1390,2796,3012,3356,9788
1608206130,5964,1390,2796,3012,3356,9789
1608206150,5964,1390,2796,3012,3356,9789
1608206171,5965,1390,2795,3012,3356,9789
1608206192,5965,1390,2795,3012,3356,9788
1608206212,5965,1390,2795,3012,3356,9789
1608206233,5965,1390,2795,3012,3356,9788
1608206254,5965,1390,2795,3012,3356,9788
1608206275,5965,1390,2795,3012,3356,9788
1608206295,5965,1390,2795,3012,3356,9789
1608206316,5967,1389,2795,3012,3357,9788
1608206337,5967,1390,2794,3012,3356,9788
1608206357,5967,1390,2794,3012,3356,9788
1608206378,5967,1390,2794,3012,3356,9788
1608206399,5967,1390,2794,3012,3356,9787
1608206419,5967,1390,2794,3012,3356,9787
1608206440,5967,1390,2794,3012,3356,9788
1608206461,5967,1390,2794,3012,3356,9787
1608206482,5968,1391,2794,3013,3357,9788
1608206502,5968,1391,2794,3013,3357,9789
1608206523,5968,1391,2794,3013,3357,9788
1608206544,5968,1391,2794,3013,3357,9788
1608206564,5970,1391,2793,3013,3357,9788
1608206585,5968,1391,2794,3013,3357,9788
1608206606,5970,1391,2793,3013,3357,9788
1608206627,5970,1391,2793,3013,3357,9788
1608206647,5970,1391,2793,3013,3357,9789
1608206668,5970,1391,2793,3013,3357,9789
1608206689,5970,1391,2793,3013,3357,9788
1608206709,5970,1391,2793,3013,3357,9788
1608206730,5970,1391,2793,3013,3357,9788
1608206751,5972,1392,2792,3013,3357,9787
1608206771,5972,1392,2792,3013,3357,9788
1608206792,5972,1392,2792,3013,3357,9788
1608206813,5972,1392,2792,3013,3357,9788
1608206834,5972,1392,2792,3013,3357,9789
1608206854,5972,1392,2792,3013,3357,9788
1608206875,5973,1391,2792,3013,3358,9789
1608206896,5973,1393,2792,3014,3358,9788
1608206916,5973,1393,2792,3014,3358,9789
1608206937,5972,1392,2792,3013,3357,9788
1608206958,5973,1393,2792,3014,3358,9789
1608206978,5973,1392,2791,3013,3357,9788
1608206999,5975,1393,2791,3014,3358,9789
1608207020,5975,1393,2791,3014,3358,9789
1608207041,5975,1393,2791,3014,3358,9789
1608207061,5975,1393,2791,3014,3358,9789
1608207082,5975,1393,2791,3014,3358,9789
1608207103,5975,1393,2791,3014,3358,9789
1608207123,5975,1393,2791,3014,3358,9789
1608207144,5976,1393,2790,3014,3358,9788
1608207165,5975,1393,2791,3014,3358,9789
1608207185,5976,1393,2790,3014,3358,9789
1608207206,5976,1393,2790,3014,3358,9790
1608207227,5976,1393,2790,3014,3358,9789
1608207248,5976,1393,2790,3014,3358,9789
1608207268,5976,1393,2790,3014,3358,9789
1608207289,5976,1393,2790,3014,3358,9789
1608207310,5976,1393,2790,3014,3358,9789
1608207330,5976,1393,2790,3014,3358,9789
1608207351,5976,1393,2790,3014,3358,9789
1608207372,5976,1393,2790,3014,3358,9789
1608207393,5978,1393,2789,3014,3358,9789
1608207413,5978,1394,2790,3015,3359,9790
1608207434,5979,1394,2789,3015,3359,9789
1608207455,5979,1394,2789,3015,3359,9790
1608207475,5979,1394,2789,3015,3359,9790
1608207496,5979,1394,2789,3015,3359,9790
1608207517,5979,1394,2789,3015,3359,9790
1608207537,5979,1394,2789,3015,3359,9790
1608207558,5979,1394,2789,3015,3359,9791
1608207579,5979,1394,2789,3015,3359,9790
1608207600,5979,1394,2789,3015,3359,9791
1608207620,5979,1394,2789,3015,3359,9791
1608207641,5981,1395,2788,3015,3359,9790
1608207662,5981,1395,2788,3015,3359,9790
1608207682,5981,1395,2788,3015,3359,9790
1608207703,5981,1395,2788,3015,3359,9790
1608207724,5981,1395,2788,3015,3359,9789
1608207744,5981,1395,2788,3015,3359,9790
1608207765,5981,1395,2788,3015,3359,9790
1608207786,5981,1396,2788,3016,3359,9790
1608207807,5982,1395,2787,3015,3359,9789
1608207827,5982,1395,2787,3015,3359,9789
1608207848,5982,1397,2787,3016,3359,9790
1608207869,5982,1395,2787,3015,3359,9789
1608207889,5982,1397,2787,3016,3359,9790
1608207910,5982,1397,2787,3016,3359,9790
1608207931,5982,1397,2787,3016,3359,9789
1608207952,5982,1395,2787,3015,3359,9789
1608207972,5982,1397,2787,3016,3359,9790
1608207993,5982,1397,2787,3016,3359,9790
1608208014,5982,1397,2787,3016,3359,9790
1608208034,5984,1397,2786,3016,3359,9790
1608208055,5984,1397,2786,3016,3359,9790
1608208076,5984,1397,2786,3016,3359,9789
1608208096,5984,1397,2786,3016,3359,9790
1608208117,5984,1397,2786,3016,3359,9790
1608208138,5985,1396,2786,3016,3360,9791
1608208159,5985,1396,2786,3016,3360,9790
1608208179,5985,1396,2786,3016,3360,9791
1608208200,5984,1397,2786,3016,3359,9790
1608208221,5985,1396,2786,3016,3360,9790
1608208241,5985,1396,2786,3016,3360,9790
1608208262,5985,1396,2786,3016,3360,9790
1608208283,5987,1396,2785,3016,3360,9790
1608208303,5985,1396,2786,3016,3360,9791
1608208324,5985,1398,2786,3017,3360,9791
1608208345,5987,1396,2785,3016,3360,9790
1608208366,5987,1398,2785,3017,3360,9791
1608208386,5987,1396,2785,3016,3360,9790
1608208407,5987,1398,2785,3017,3360,9791
1608208428,5987,1398,2785,3017,3360,9791
1608208448,5987,1396,2785,3016,3360,9790
1608208469,5987,1398,2785,3017,3360,9791
1608208490,5989,1398,2784,3017,3360,9790
1608208511,5989,1398,2784,3017,3360,9790
1608208531,5989,1398,2784,3017,3360,9791
1608208552,5989,1398,2784,3017,3360,9790
1608208573,5989,1398,2784,3017,3360,9791
1608208593,5989,1398,2784,3017,3360,9791
1608208614,5989,1398,2784,3017,3360,9790
1608208635,5989,1398,2784,3017,3360,9790
1608208655,5989,1398,2784,3017,3360,9790
1608208676,5989,1398,2784,3017,3360,9791
1608208697,5989,1398,2784,3017,3360,9790
1608208718,5990,1399,2783,3017,3360,9790
1608208738,5990,1399,2783,3017,3360,9790
1608208759,5990,1399,2783,3017,3360,9789
1608208780,5992,1398,2783,3017,3361,9791
1608208800,5992,1398,2783,3017,3361,9791
1608208821,5992,1398,2783,3017,3361,9791
1608208842,5992,1398,2783,3017,3361,9791
1608208862,5992,1398,2783,3017,3361,9791
1608208883,5992,1398,2783,3017,3361,9790
1608208904,5992,1398,2783,3017,3361,9791
1608208925,5992,1398,2783,3017,3361,9791
1608208945,5992,1400,2783,3018,3361,9791
1608208966,5993,1398,2782,3017,3361,9790
1608208987,5993,1398,2782,3017,3361,9791
1608209007,5993,1400,2782,3018,3361,9791
1608209028,5993,1400,2782,3018,3361,9791
1608209049,5993,1400,2782,3018,3361,9791
1608209070,5993,1400,2782,3018,3361,9791
1608209090,5993,1400,2782,3018,3361,9791
1608209111,5993,1400,2782,3018,3361,9791
1608209132,5993,1400,2782,3018,3361,9792
1608209152,5993,1400,2782,3018,3361,9791
1608209173,5995,1399,2782,3018,3362,9792
1608209194,5993,1400,2782,3018,3361,9792
1608209214,5995,1400,2781,3018,3361,9792
1608209235,5996,1399,2781,3018,3362,9792
1608209256,5995,1400,2781,3018,3361,9792
1608209277,5995,1400,2781,3018,3361,9791
1608209297,5996,1399,2781,3018,3362,9792
